"no_reg","pilihan"
"241008133","Website infopmb.itpln.ac.id"
"241008133","Jejaring Sosial"
"241008133","Media Elektronik (Televisi, Radio)"
"241008133","Website Lain"
"241008138","Jejaring Sosial"
"241008141","Website infopmb.itpln.ac.id"
"241008141","Guru / Sekolah"
"241008144","Website infopmb.itpln.ac.id"
"241008148","Jejaring Sosial"
"241008151","Website Lain"
"241008151","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008151","Website infopmb.itpln.ac.id"
"241008156","Website infopmb.itpln.ac.id"
"241008157","Website infopmb.itpln.ac.id"
"241008158","Media Elektronik (Televisi, Radio)"
"241008158","Jejaring Sosial"
"241008161","Teman "
"241008163","Website infopmb.itpln.ac.id"
"241008164","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008165","Jejaring Sosial"
"241008165","Guru / Sekolah"
"241008167","Teman "
"241008169","Jejaring Sosial"
"241008171","Website Lain"
"241008171","Media Elektronik (Televisi, Radio)"
"241008173","Website infopmb.itpln.ac.id"
"241008173","Jejaring Sosial"
"241008174","Website infopmb.itpln.ac.id"
"241008174","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008174","Jejaring Sosial"
"241008174","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008175","Media Elektronik (Televisi, Radio)"
"241008175","Website infopmb.itpln.ac.id"
"241008176","Website infopmb.itpln.ac.id"
"241008177","Website infopmb.itpln.ac.id"
"241008177","Jejaring Sosial"
"241008177","Teman "
"241008180","Jejaring Sosial"
"241008180","Teman "
"241008183","Jejaring Sosial"
"241008183","Teman "
"241008183","Email / SMS Broadcast"
"241008185","Teman "
"241008186","Website infopmb.itpln.ac.id"
"241008187","Guru / Sekolah"
"241008188","Jejaring Sosial"
"241008190","Jejaring Sosial"
"241008193","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008198","Teman "
"241008198","Jejaring Sosial"
"241008199","Website infopmb.itpln.ac.id"
"241008200","Website infopmb.itpln.ac.id"
"241008201","Teman "
"241008202","Website Lain"
"241008202","Teman "
"241008203","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008203","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008204","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008205","Jejaring Sosial"
"241008205","Website Lain"
"241008205","Website infopmb.itpln.ac.id"
"241008206","Teman "
"241008212","Jejaring Sosial"
"241008212","Website Lain"
"241008214","Website infopmb.itpln.ac.id"
"241008214","Teman "
"241008214","Jejaring Sosial"
"241008219","Website Lain"
"241008220","Forum Diskusi Online"
"241008220","Website infopmb.itpln.ac.id"
"241008220","Jejaring Sosial"
"241008221","Website infopmb.itpln.ac.id"
"241008222","Website infopmb.itpln.ac.id"
"241008225","Website infopmb.itpln.ac.id"
"241008225","Jejaring Sosial"
"241008226","Teman "
"241008230","Jejaring Sosial"
"241008231","Website infopmb.itpln.ac.id"
"241008231","Jejaring Sosial"
"241008231","Email / SMS Broadcast"
"241008233","Teman "
"241008233","Website Lain"
"241008233","Jejaring Sosial"
"241008234","Jejaring Sosial"
"241008236","Guru / Sekolah"
"241008237","Guru / Sekolah"
"241008240","Jejaring Sosial"
"241008241","Media Elektronik (Televisi, Radio)"
"241008241","Website infopmb.itpln.ac.id"
"241008241","Jejaring Sosial"
"241008243","Jejaring Sosial"
"241008245","Jejaring Sosial"
"241008247","Website infopmb.itpln.ac.id"
"241008248","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008248","Website infopmb.itpln.ac.id"
"241008249","Website infopmb.itpln.ac.id"
"241008251","Teman "
"241008253","Website infopmb.itpln.ac.id"
"241008253","Website Lain"
"241008253","Jejaring Sosial"
"241008254","Teman "
"241008255","Guru / Sekolah"
"241008257","Jejaring Sosial"
"241008261","Website Lain"
"241008264","Guru / Sekolah"
"241008264","Forum Diskusi Online"
"241008264","Website Lain"
"241008264","Jejaring Sosial"
"241008270","Teman "
"241008271","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008271","Website Lain"
"241008274","Jejaring Sosial"
"241008279","Website infopmb.itpln.ac.id"
"241008279","Website Lain"
"241008281","Guru / Sekolah"
"241008283","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008284","Jejaring Sosial"
"241008286","Website infopmb.itpln.ac.id"
"241008291","Media Elektronik (Televisi, Radio)"
"241008291","Website infopmb.itpln.ac.id"
"241008292","Jejaring Sosial"
"241008292","Website Lain"
"241008295","Jejaring Sosial"
"241008299","Website Lain"
"241008299","Guru / Sekolah"
"241008300","Guru / Sekolah"
"241008300","Email / SMS Broadcast"
"241008305","Teman "
"241008307","Jejaring Sosial"
"241008307","Website infopmb.itpln.ac.id"
"241008307","Guru / Sekolah"
"241008310","Website infopmb.itpln.ac.id"
"241008310","Jejaring Sosial"
"241008312","Website infopmb.itpln.ac.id"
"241008313","Jejaring Sosial"
"241008315","Jejaring Sosial"
"241008317","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008317","Jejaring Sosial"
"241008318","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008319","Website infopmb.itpln.ac.id"
"241008320","Jejaring Sosial"
"241008320","Website infopmb.itpln.ac.id"
"241008323","Guru / Sekolah"
"241008326","Website infopmb.itpln.ac.id"
"241008327","Website infopmb.itpln.ac.id"
"241008328","Website infopmb.itpln.ac.id"
"241008330","Website infopmb.itpln.ac.id"
"241008333","Jejaring Sosial"
"241008333","Teman "
"241008334","Website infopmb.itpln.ac.id"
"241008334","Jejaring Sosial"
"241008335","Media Elektronik (Televisi, Radio)"
"241008337","Website infopmb.itpln.ac.id"
"241008340","Jejaring Sosial"
"241008342","Website infopmb.itpln.ac.id"
"241008342","Teman "
"241008344","Jejaring Sosial"
"241008347","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008349","Website infopmb.itpln.ac.id"
"241008353","Website Lain"
"241008354","Jejaring Sosial"
"241008355","Media Elektronik (Televisi, Radio)"
"241008355","Website infopmb.itpln.ac.id"
"241008355","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008355","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008356","Website Lain"
"241008356","Forum Diskusi Online"
"241008356","Website infopmb.itpln.ac.id"
"241008356","Jejaring Sosial"
"241008357","Teman "
"241008358","Teman "
"241008358","Media Elektronik (Televisi, Radio)"
"241008358","Website infopmb.itpln.ac.id"
"241008361","Teman "
"241008362","Teman "
"241008363","Forum Diskusi Online"
"241008364","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008365","Email / SMS Broadcast"
"241008365","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008366","Website infopmb.itpln.ac.id"
"241008367","Teman "
"241008369","Website infopmb.itpln.ac.id"
"241008372","Website infopmb.itpln.ac.id"
"241008373","Teman "
"241008374","Website infopmb.itpln.ac.id"
"241008374","Media Elektronik (Televisi, Radio)"
"241008374","Teman "
"241008375","Jejaring Sosial"
"241008376","Teman "
"241008377","Teman "
"241008379","Jejaring Sosial"
"241008379","Website infopmb.itpln.ac.id"
"241008380","Jejaring Sosial"
"241008381","Website infopmb.itpln.ac.id"
"241008382","Teman "
"241008385","Jejaring Sosial"
"241008386","Media Elektronik (Televisi, Radio)"
"241008387","Website infopmb.itpln.ac.id"
"241008387","Jejaring Sosial"
"241008388","Website infopmb.itpln.ac.id"
"241008388","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008391","Website infopmb.itpln.ac.id"
"241008393","Website infopmb.itpln.ac.id"
"241008393","Jejaring Sosial"
"241008394","Website infopmb.itpln.ac.id"
"241008395","Teman "
"241008395","Website infopmb.itpln.ac.id"
"241008395","Jejaring Sosial"
"241008399","Website infopmb.itpln.ac.id"
"241008399","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008399","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008399","Media Elektronik (Televisi, Radio)"
"241008400","Website infopmb.itpln.ac.id"
"241008401","Teman "
"241008403","Website infopmb.itpln.ac.id"
"241008404","Teman "
"241008404","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008404","Website infopmb.itpln.ac.id"
"241008404","Jejaring Sosial"
"241008405","Teman "
"241008406","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008407","Guru / Sekolah"
"241008407","Website infopmb.itpln.ac.id"
"241008407","Jejaring Sosial"
"241008408","Website infopmb.itpln.ac.id"
"241008409","Website infopmb.itpln.ac.id"
"241008410","Website Lain"
"241008410","Jejaring Sosial"
"241008413","Jejaring Sosial"
"241008413","Website infopmb.itpln.ac.id"
"241008414","Media Elektronik (Televisi, Radio)"
"241008414","Website infopmb.itpln.ac.id"
"241008414","Jejaring Sosial"
"241008419","Jejaring Sosial"
"241008421","Guru / Sekolah"
"241008421","Teman "
"241008421","Jejaring Sosial"
"241008422","Teman "
"241008423","Website infopmb.itpln.ac.id"
"241008423","Jejaring Sosial"
"241008426","Jejaring Sosial"
"241008427","Jejaring Sosial"
"241008428","Website infopmb.itpln.ac.id"
"241008429","Website infopmb.itpln.ac.id"
"241008429","Jejaring Sosial"
"241008429","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008430","Teman "
"241008431","Jejaring Sosial"
"241008433","Website infopmb.itpln.ac.id"
"241008436","Website infopmb.itpln.ac.id"
"241008437","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008439","Media Elektronik (Televisi, Radio)"
"241008439","Website infopmb.itpln.ac.id"
"241008440","Website infopmb.itpln.ac.id"
"241008444","Jejaring Sosial"
"241008446","Teman "
"241008446","Jejaring Sosial"
"241008447","Website Lain"
"241008447","Jejaring Sosial"
"241008447","Media Elektronik (Televisi, Radio)"
"241008450","Teman "
"241008456","Guru / Sekolah"
"241008456","Website infopmb.itpln.ac.id"
"241008465","Website Lain"
"241008466","Teman "
"241008469","Jejaring Sosial"
"241008470","Jejaring Sosial"
"241008471","Website infopmb.itpln.ac.id"
"241008471","Guru / Sekolah"
"241008471","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008472","Teman "
"241008473","Jejaring Sosial"
"241008473","Email / SMS Broadcast"
"241008474","Teman "
"241008475","Website Lain"
"241008475","Teman "
"241008475","Jejaring Sosial"
"241008477","Website infopmb.itpln.ac.id"
"241008478","Jejaring Sosial"
"241008478","Website infopmb.itpln.ac.id"
"241008479","Jejaring Sosial"
"241008481","Forum Diskusi Online"
"241008490","Jejaring Sosial"
"241008490","Teman "
"241008491","Website infopmb.itpln.ac.id"
"241008493","Jejaring Sosial"
"241008496","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008496","Website infopmb.itpln.ac.id"
"241008496","Guru / Sekolah"
"241008496","Media Elektronik (Televisi, Radio)"
"241008496","Jejaring Sosial"
"241008497","Jejaring Sosial"
"241008499","Website infopmb.itpln.ac.id"
"241008501","Jejaring Sosial"
"241008502","Website infopmb.itpln.ac.id"
"241008503","Jejaring Sosial"
"241008505","Media Elektronik (Televisi, Radio)"
"241008508","Teman "
"241008512","Jejaring Sosial"
"241008512","Teman "
"241008514","Website infopmb.itpln.ac.id"
"241008515","Teman "
"241008517","Website Lain"
"241008518","Website infopmb.itpln.ac.id"
"241008518","Media Elektronik (Televisi, Radio)"
"241008518","Jejaring Sosial"
"241008522","Website Lain"
"241008528","Jejaring Sosial"
"241008529","Website infopmb.itpln.ac.id"
"241008530","Website Lain"
"241008532","Teman "
"241008532","Jejaring Sosial"
"241008539","Teman "
"241008540","Jejaring Sosial"
"241008542","Guru / Sekolah"
"241008543","Website Lain"
"241008548","Website infopmb.itpln.ac.id"
"241008549","Website Lain"
"241008549","Website infopmb.itpln.ac.id"
"241008550","Teman "
"241008552","Website Lain"
"241008552","Media Elektronik (Televisi, Radio)"
"241008558","Media Elektronik (Televisi, Radio)"
"241008558","Teman "
"241008559","Website Lain"
"241008559","Website infopmb.itpln.ac.id"
"241008559","Jejaring Sosial"
"241008561","Website infopmb.itpln.ac.id"
"241008561","Jejaring Sosial"
"241008562","Guru / Sekolah"
"241008563","Website infopmb.itpln.ac.id"
"241008567","Jejaring Sosial"
"241008568","Jejaring Sosial"
"241008573","Website infopmb.itpln.ac.id"
"241008575","Media Elektronik (Televisi, Radio)"
"241008575","Website infopmb.itpln.ac.id"
"241008575","Jejaring Sosial"
"241008577","Jejaring Sosial"
"241008579","Website infopmb.itpln.ac.id"
"241008581","Website infopmb.itpln.ac.id"
"241008585","Website infopmb.itpln.ac.id"
"241008588","Website Lain"
"241008592","Website infopmb.itpln.ac.id"
"241008592","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008592","Website Lain"
"241008592","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008592","Media Elektronik (Televisi, Radio)"
"241008593","Jejaring Sosial"
"241008595","Teman "
"241008595","Jejaring Sosial"
"241008599","Jejaring Sosial"
"241008601","Website infopmb.itpln.ac.id"
"241008603","Media Elektronik (Televisi, Radio)"
"241008603","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008604","Guru / Sekolah"
"241008605","Jejaring Sosial"
"241008606","Jejaring Sosial"
"241008613","Website Lain"
"241008614","Jejaring Sosial"
"241008614","Website Lain"
"241008616","Teman "
"241008622","Website infopmb.itpln.ac.id"
"241008623","Teman "
"241008624","Jejaring Sosial"
"241008627","Jejaring Sosial"
"241008628","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008628","Guru / Sekolah"
"241008630","Jejaring Sosial"
"241008634","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008637","Jejaring Sosial"
"241008638","Jejaring Sosial"
"241008640","Website infopmb.itpln.ac.id"
"241008640","Jejaring Sosial"
"241008644","Teman "
"241008645","Website infopmb.itpln.ac.id"
"241008645","Website Lain"
"241008645","Jejaring Sosial"
"241008645","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008646","Guru / Sekolah"
"241008647","Website infopmb.itpln.ac.id"
"241008648","Jejaring Sosial"
"241008650","Website infopmb.itpln.ac.id"
"241008653","Website Lain"
"241008657","Website Lain"
"241008657","Media Elektronik (Televisi, Radio)"
"241008657","Website infopmb.itpln.ac.id"
"241008658","Email / SMS Broadcast"
"241008658","Spanduk"
"241008658","Forum Diskusi Online"
"241008658","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008658","Website infopmb.itpln.ac.id"
"241008658","Website Lain"
"241008658","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008658","Teman "
"241008658","HIMDA"
"241008658","Guru / Sekolah"
"241008658","Media Elektronik (Televisi, Radio)"
"241008658","Jejaring Sosial"
"241008661","Guru / Sekolah"
"241008663","Website Lain"
"241008663","Jejaring Sosial"
"241008663","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008663","Website infopmb.itpln.ac.id"
"241008665","Website infopmb.itpln.ac.id"
"241008666","Website infopmb.itpln.ac.id"
"241008667","Website infopmb.itpln.ac.id"
"241008669","Jejaring Sosial"
"241008669","Website infopmb.itpln.ac.id"
"241008672","Teman "
"241008673","Jejaring Sosial"
"241008673","Forum Diskusi Online"
"241008673","Website infopmb.itpln.ac.id"
"241008676","Website infopmb.itpln.ac.id"
"241008676","Teman "
"241008677","Website infopmb.itpln.ac.id"
"241008677","Jejaring Sosial"
"241008679","Jejaring Sosial"
"241008682","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008687","Teman "
"241008687","Jejaring Sosial"
"241008688","Website infopmb.itpln.ac.id"
"241008689","Teman "
"241008692","Teman "
"241008695","Jejaring Sosial"
"241008696","Guru / Sekolah"
"241008696","Website infopmb.itpln.ac.id"
"241008696","Website Lain"
"241008697","Jejaring Sosial"
"241008703","Website infopmb.itpln.ac.id"
"241008704","Jejaring Sosial"
"241008705","Website Lain"
"241008707","Website infopmb.itpln.ac.id"
"241008711","Jejaring Sosial"
"241008712","Website Lain"
"241008715","Website Lain"
"241008716","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008717","Forum Diskusi Online"
"241008717","Website infopmb.itpln.ac.id"
"241008717","Jejaring Sosial"
"241008717","Website Lain"
"241008718","Jejaring Sosial"
"241008719","Website infopmb.itpln.ac.id"
"241008726","Website infopmb.itpln.ac.id"
"241008732","Guru / Sekolah"
"241008732","Teman "
"241008732","Website infopmb.itpln.ac.id"
"241008737","Website Lain"
"241008737","Website infopmb.itpln.ac.id"
"241008739","Website infopmb.itpln.ac.id"
"241008740","Jejaring Sosial"
"241008744","Teman "
"241008744","Website infopmb.itpln.ac.id"
"241008745","Website Lain"
"241008745","Media Elektronik (Televisi, Radio)"
"241008745","Website infopmb.itpln.ac.id"
"241008745","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241008745","Media Cetak (Surat Kabar, Koran, Majalah)"
"241008747","Website infopmb.itpln.ac.id"
"241008747","Jejaring Sosial"
"241008749","Teman "
"241008750","Jejaring Sosial"
"241008751","Jejaring Sosial"
"241008751","Website infopmb.itpln.ac.id"
"241008752","Website infopmb.itpln.ac.id"
"241008753","Website infopmb.itpln.ac.id"
"241008763","Website Lain"
"241008763","Jejaring Sosial"
"241008765","Website Lain"
"241008766","Jejaring Sosial"
"241008766","Website infopmb.itpln.ac.id"
"241008767","Website infopmb.itpln.ac.id"
"241008768","Website infopmb.itpln.ac.id"
"241008768","Jejaring Sosial"
"241008770","Jejaring Sosial"
"241008771","Website infopmb.itpln.ac.id"
"241008773","Media Elektronik (Televisi, Radio)"
